listing_id,business_name,city,state,interstate,lat,lng,severity,findings,miles_outside_state,miles_outside_corridor
39d8b991-c7a4-4631-82f9-23f3e3947ae9,Dickson County Rest Area - I-40 Eastbound (MM 170),Dickson,TN,I-40,,,no-coordinates,no-coordinates,,
c4c53150-93d8-46e4-a4a5-8a5ede62e6ec,Dickson County Rest Area - I-40 Westbound (MM 170),Dickson,TN,I-40,,,no-coordinates,no-coordinates,,
57d57e31-b67b-4313-bb11-c8ac084587ef,Diesel Down LLC,Auburn Hills,MI,I-75,,,no-coordinates,no-coordinates,,
a5c7da21-c5da-4094-8e3a-0724fd6231b9,Diesel Power Truck Center,Candler,NC,I-40,,,no-coordinates,no-coordinates,,
e945424b-b704-4e3e-9eaa-0ed1ba82fb98,Diesel Truck Repairs,Brinkley,AR,I-40,,,no-coordinates,no-coordinates,,
f4a45b66-b93f-4bd1-b87c-c78b92510cc3,Direct Wash Out (Direct Inc.),Priceville,AL,I-65,,,no-coordinates,no-coordinates,,
3f5861a1-e8dd-4b4a-8f04-bd0f52d5d5e0,Discount Tire Sales & Service (Lumberton),Lumberton,NC,I-95,,,no-coordinates,no-coordinates,,
1de92b6e-da68-4c61-9d31-9e03ca0ebe79,Dishman's Shell Food Mart,Richmond,KY,I-75,,,no-coordinates,no-coordinates,,
4afcec75-e167-44b6-bf5b-3219086c047e,Dolly's Tennessean Travel Stop,Cornersville,TN,I-65,,,no-coordinates,no-coordinates,,
f37bfd46-6973-4cb1-bbb9-4990d6125418,Donerail Travel Center,Lexington,KY,I-75,,,no-coordinates,no-coordinates,,
c041cd41-88dc-4a27-9533-4f5d11219fb7,Downtown Hartford Citgo,Hartford,TN,I-40,,,no-coordinates,no-coordinates,,
c7d92966-ddcd-4536-8992-193b66e21c6f,Dumfries Weigh Station (Northbound),Dumfries,VA,I-95,,,no-coordinates,no-coordinates,,
f4089b87-a23d-4210-bb67-5485d5a6447d,Dumfries Weigh Station (Southbound),Dumfries,VA,I-95,,,no-coordinates,no-coordinates,,
0e42a2e6-13be-43c8-abe1-1ae11efdd4ae,Duncan Road Shell,Punta Gorda,FL,I-75,,,no-coordinates,no-coordinates,,
c46096bc-5104-421a-8170-22a88bfea17f,Dynamic Diesel Solutions,Brunswick,GA,I-95,,,no-coordinates,no-coordinates,,
128e28fd-ea53-4895-8b25-1d330554e8b6,East Holly Truck Stop,Holly,MI,I-75,,,no-coordinates,no-coordinates,,
6cd2a291-3ad1-4b4c-9bd1-fcad6df3b8e4,East Tennessee Truck & Trailer Repair,Knoxville,TN,,,,no-coordinates,no-coordinates,,
94bc004a-3a24-4439-839f-218d3c8f6249,Eco Travel Plaza (Roady's),Crossville,TN,I-40,,,no-coordinates,no-coordinates,,
6179df3f-6f75-4755-b9ca-75e29976793e,Econo Lodge Athens I-75,Athens,TN,I-75,,,no-coordinates,no-coordinates,,
d9b21d1e-9b63-4247-a604-ba390a3bc630,Econo Lodge Berea,Berea,KY,I-75,,,no-coordinates,no-coordinates,,
668ea41a-8085-4a27-a97e-932f7e23dbe9,Econo Lodge Erlanger - Cincinnati Airport,Erlanger,KY,I-75,,,no-coordinates,no-coordinates,,
7d8b58e5-05b3-43bc-8ce7-2ec4e660fc2e,Ed's 24 Hour Service,Findlay,OH,I-75,,,no-coordinates,no-coordinates,,
0fa0d81a-c5bf-427b-9015-3a607768f25b,El Cheapo (Richmond Hill),Richmond Hill,GA,I-95,,,no-coordinates,no-coordinates,,
ee7f6f07-8fff-46dd-9e26-f10766f115a1,El Cheapo #50,Midway,GA,I-95,,,no-coordinates,no-coordinates,,
fb8d0e91-7e7c-4302-a44f-dfe3d998bdc8,El Cheapo #54 (Texaco),Darien,GA,I-95,,,no-coordinates,no-coordinates,,
b1a240d4-a067-4094-83b1-6bd6fc63f308,Elite Trailer Sales & Service (Elite Truck and Tank Wash),Nashville,TN,I-40,,,no-coordinates,no-coordinates,,
588ee9e4-f2de-4961-9cc4-ed1186a74a73,Elkton Lodge,Elkton,MD,I-95,,,no-coordinates,no-coordinates,,
0fdb9170-a4db-4d78-9139-2772e54dc673,"Englewood Truck (SW Ohio Towing, Recovery & Mobile Truck Repair)",Englewood,OH,I-75,,,no-coordinates,no-coordinates,,
cbd5d136-9f13-4141-b126-9e0d8d414157,Entec Station #105,Millbrook,AL,I-65,,,no-coordinates,no-coordinates,,
c1566ed5-05d1-41ec-b101-6fcb878c1d07,Exit 38 Truck Plaza (Shell),London,KY,I-75,,,no-coordinates,no-coordinates,,
546a52e7-2632-4626-a6b7-5fc3134a802a,Exit 57 Auto Truck Express,Clarksville,AR,I-40,,,no-coordinates,no-coordinates,,
7fd8fd68-d59b-4e35-9204-322769767d60,Exit 57 Truck Wash,Clarksville,AR,I-40,,,no-coordinates,no-coordinates,,
4cb8afcb-7943-4924-a965-9b5234c9c69f,Exit 76 Truck and Tire Service,Berea,KY,I-75,,,no-coordinates,no-coordinates,,
581dc977-7484-4a7c-a5a8-651dba638261,Express Inn West Memphis,West Memphis,AR,I-40,,,no-coordinates,no-coordinates,,
d69a1ead-9d8d-4cf6-9d75-ac7d73f83183,Exxon Tiger Mart / Truck Center,Clarksville,AR,I-40,,,no-coordinates,no-coordinates,,
fbdfb874-d81b-428b-9a4f-16a1d8d85935,EZ Storage & Parking (Truck Parking Club),Russellville,AR,I-40,,,no-coordinates,no-coordinates,,
1f830c7e-1a16-4115-930e-f93f59c31b80,Family Express #35,Rensselaer,IN,I-65,,,no-coordinates,no-coordinates,,
e170da26-92ff-4206-a01b-58335385109b,Fast Pax Food Store (Bay City),Bay City,MI,I-75,,,no-coordinates,no-coordinates,,
7d2aff0a-c2d6-4a14-96d6-6fb5eee5aaa2,Fast Track (Hildebran),Hildebran,NC,I-40,,,no-coordinates,no-coordinates,,
5ff9ec4c-0bb8-49ad-b411-e84e11644025,Fayetteville Technical Community College CDL Program,Fayetteville,NC,I-95,,,no-coordinates,no-coordinates,,
a4208eeb-b29b-455a-8c1f-00debf6b8670,Fick & Sons Diesel Garage - Grayling,Grayling,MI,I-75,,,no-coordinates,no-coordinates,,
5dc09f81-e5df-4022-8248-8fe8e0df8305,Finish Line Truck Wash - Fairview,Fairview,TN,I-40,,,no-coordinates,no-coordinates,,
5b586188-4b1d-455f-931c-8157582a9f92,First American Truck Wash and Chrome Shop,Georgetown,KY,I-75,,,no-coordinates,no-coordinates,,
8048826e-0d86-40c5-a331-4ff358dde6c3,First in Trailer Service (FITS) Secure Drop Lot,Walton,KY,I-75,,,no-coordinates,no-coordinates,,
b440672c-2cac-41cc-b748-a2c6867dbd67,Flash Market #123,North Little Rock,AR,I-40,,,no-coordinates,no-coordinates,,
f2782741-1f25-47b4-b1e0-c5cdedcf20d8,Fleet Masters Truck & Trailer Repair of Arkansas,Russellville,AR,I-40,,,no-coordinates,no-coordinates,,
f273ca26-a9bf-42d4-b450-51abc0aee2fd,Fleet Tire Point S (Fleet Tire & Retreading),Russellville,AR,I-40,,,no-coordinates,no-coordinates,,
fa924e2a-0ffe-418f-851f-2f784856e91d,Florence-Darlington Technical College - CDL Training,Florence,SC,I-95,,,no-coordinates,no-coordinates,,
93d11293-5961-44a5-ba5d-ae01bf86716b,Florida Secure Self-Storage — Pembroke Pines,Pembroke Pines,FL,I-75,,,no-coordinates,no-coordinates,,
13be8788-04e4-4034-ade5-45061a9c25ec,Florida Weigh Station - I-75 Northbound (Punta Gorda),Punta Gorda,FL,I-75,,,no-coordinates,no-coordinates,,
c33d248f-de4a-48ce-8b98-555d7b1f92ad,Florida Welcome Center (I-95),Yulee,FL,I-95,,,no-coordinates,no-coordinates,,
a109cc92-378c-4d57-ac39-da50a5c2a2c6,Flying J / ONE9 Travel Center #713,Latta,SC,I-95,,,no-coordinates,no-coordinates,,
455f776b-7681-45be-8604-fdb9593beb44,Flying J Travel Center #493,Saint George,SC,I-95,,,no-coordinates,no-coordinates,,
f77f6c23-384f-4f64-af4d-2b73d30dbfbb,Flying J Travel Center #604,Hope Hull,AL,I-65,,,no-coordinates,no-coordinates,,
99e14e2c-5498-4df1-b60b-7ff743aec8ae,Flying J Travel Center #605,Russellville,AR,I-40,,,no-coordinates,no-coordinates,,
394f5b7a-2970-453b-91d4-fc87c30a51a0,Flying J Travel Center #607,West Memphis,AR,I-40,,,no-coordinates,no-coordinates,,
9d5b4987-bd0e-4332-ae57-b774ca5ee801,Flying J Travel Center #622,Fort Pierce,FL,I-95,,,no-coordinates,no-coordinates,,
c372a30e-8b6d-44db-b71f-1a3621ef7a7e,Flying J Travel Center #626,Saint Augustine,FL,I-95,,,no-coordinates,no-coordinates,,
f0129700-18d1-49cf-b92f-0be14a549686,Flying J Travel Center #627,Brunswick,GA,I-95,,,no-coordinates,no-coordinates,,
a70da55a-2a2e-420a-953c-4b6d46e1c435,Flying J Travel Center #652,Lebanon,IN,I-65,,,no-coordinates,no-coordinates,,
9172f64e-0836-45fd-a136-3e9c914b7097,Flying J Travel Center #653 (Hebron),Hebron,IN,I-65,,,no-coordinates,no-coordinates,,
1dac7271-b06e-47a7-9845-3ea235276d79,Flying J Travel Center #656,Whiteland,IN,I-65,,,no-coordinates,no-coordinates,,
54eb73aa-b523-42b7-bb42-be43bfe1e235,Flying J Travel Center #664,Walton,KY,I-75,,,no-coordinates,no-coordinates,,
effb0793-cbed-44f7-b05c-3645ccfdda21,Flying J Travel Center #668 (Saginaw),Saginaw,MI,I-75,,,no-coordinates,no-coordinates,,
f97ef111-f094-422a-bc61-7362a0a27d26,Flying J Travel Center #683,Kenly,NC,I-95,,,no-coordinates,no-coordinates,,
0ecffefe-7964-4da6-9052-c230adc0a249,Flying J Travel Center #695,Beaverdam,OH,I-75,,,no-coordinates,no-coordinates,,
d56cff01-0dcb-4610-82aa-920d1214a828,Flying J Travel Center #784,North East,MD,I-95,,,no-coordinates,no-coordinates,,
39a7ad06-c801-4b4f-8ea1-3d847839a62c,Flying J Travel Center #875,Elkton,MD,I-95,,,no-coordinates,no-coordinates,,
3e2d7707-cfa9-4fff-a6e1-b564b40bfc32,Flying J Travel Center #895 - Woodhaven,Woodhaven,MI,I-75,,,no-coordinates,no-coordinates,,
f68a555f-f314-4506-91bc-db780f009c31,Flying J Travel Center #97,Vandalia,OH,I-75,,,no-coordinates,no-coordinates,,
1beb847b-eca9-4b86-a151-558340292504,Flying J Travel Plaza #624 (Dade City / San Antonio),San Antonio,FL,I-75,,,no-coordinates,no-coordinates,,
9b0bb934-cb3a-499c-b362-8f665e065b81,Flying J Travel Plaza #749 (Carmel Church),Ruther Glen,VA,I-95,,,no-coordinates,no-coordinates,,
d284bab0-f773-43c5-9c3e-20b4580c5c0a,Forrest City Rest Area - I-40 Eastbound (MM 235),Forrest City,AR,I-40,,,no-coordinates,no-coordinates,,
7e1b02c3-b62d-490a-9974-eafe3428f02a,Forrest City Rest Area - I-40 Westbound (MM 242.6),Forrest City,AR,I-40,,,no-coordinates,no-coordinates,,
431feb1a-211c-4ca1-9c3c-d6b9e32cba5f,Fort Massac Welcome Center / Rest Area (I-24 MM 37),Metropolis,IL,I-24,,,no-coordinates,no-coordinates,,
51038905-7826-4be7-83d8-b1ef23a9b7f6,Franco Road Service Inc,Fredericksburg,VA,I-95,,,no-coordinates,no-coordinates,,
1b0ef012-d5cf-4550-8723-3c19fa283ddb,Fredericksburg Welcome Center (Southbound),Fredericksburg,VA,I-95,,,no-coordinates,no-coordinates,,
8043b977-b2c4-4107-812e-f8c21ef6c742,Fuel Mart #782,Cridersville,OH,I-75,,,no-coordinates,no-coordinates,,
18b7f760-c662-4d38-9e0c-0a91f1022015,Fuel Mart #783,Austin,IN,I-65,,,no-coordinates,no-coordinates,,
5bb26e5f-300b-4e53-856d-4e29876dee0e,Fuel Mart of America,Detroit,MI,I-75,,,no-coordinates,no-coordinates,,
6e3a9268-d9ac-4350-9e70-6f1c9a9d1964,"GA DPS Weigh Station (I-95 Northbound, Townsend)",Townsend,GA,I-95,,,no-coordinates,no-coordinates,,
780cc3cf-1b89-490d-b3f8-676a93f4c6f9,"GA DPS Weigh Station (I-95 Southbound, Townsend)",Townsend,GA,I-95,,,no-coordinates,no-coordinates,,
270b3a0e-3826-4c85-8c3d-d1dd311b1c71,GA I-95 Glynn County Rest Area (Southbound),Brunswick,GA,I-95,,,no-coordinates,no-coordinates,,
474c16be-f5a2-4ead-889b-94637b2a5110,Galloway Inn,North Little Rock,AR,I-40,,,no-coordinates,no-coordinates,,
605eb2aa-f167-4118-b720-5e470775c93d,Gary Mobile On-Site Truck & Trailer Repair,Gary,IN,I-65,,,no-coordinates,no-coordinates,,
fc04797c-a678-4c56-b78a-0b8b8ec49cc1,Gators Truck Stop,Vero Beach,FL,I-95,,,no-coordinates,no-coordinates,,
8abd0ae7-4cad-4015-9309-0c1ad798955e,Georgia DPS Weigh Station 1 - I-75 Southbound (Catoosa County),Ringgold,GA,I-75,,,no-coordinates,no-coordinates,,
6a994e3d-56e9-4f0c-97dc-5557807a5fe4,Georgia DPS Weigh Station 2 - I-75 Northbound (Catoosa County),Ringgold,GA,I-75,,,no-coordinates,no-coordinates,,
58062585-dc00-475c-a72f-3ca3df99520e,Georgia I-24 Weigh / Inspection Station (Dade County),Wildwood,GA,I-24,,,no-coordinates,no-coordinates,,
2533368e-1ea7-4a8f-b73e-a6c79eec61c5,Georgia Welcome Center (I-95 Northbound),Kingsland,GA,I-95,,,no-coordinates,no-coordinates,,
45a1cbfc-d6ab-4797-9708-e993055412e4,Georgia Welcome Center (Savannah) - I-95 SB,Port Wentworth,GA,I-95,,,no-coordinates,no-coordinates,,
35d60aca-4c98-4307-bfff-f6b4f5004da2,Golden Group Properties Truck & Trailer Parking,Gary,IN,I-65,,,no-coordinates,no-coordinates,,
c33f9a80-5ca6-4e5e-8248-51b5d1a2f2f7,Goodin's Garage - Towing & Recovery,Scottsburg,IN,I-65,,,no-coordinates,no-coordinates,,
0b9d7041-33c5-4e04-9f78-feae94df3de4,Goodyear Commercial Tire & Service Center,Georgetown,KY,I-75,,,no-coordinates,no-coordinates,,
32eb0641-192c-492f-9b89-cd3b90bfd871,Goodyear Commercial Tire & Service Centers #402,West Memphis,AR,I-40,,,no-coordinates,no-coordinates,,
090acdd8-3db7-40af-8c57-85e784bb49d8,Goodyear Commercial Tire & Service Centers #408,Gary,IN,I-65,,,no-coordinates,no-coordinates,,
bf9f7bff-15b9-4252-9fed-9818d877fafa,GTG Truck & Trailer Repair,Athens,TN,,,,no-coordinates,no-coordinates,,
0b4195b4-4e0a-4192-99a0-dea2c6eb0d9e,Halifax County I-95 Weigh Station (SHP),Enfield,NC,I-95,,,no-coordinates,no-coordinates,,
6ad4784a-e243-424d-add0-f86c493522d8,"Hamer Welcome Center (I-95 SB, NC line)",Hamer,SC,I-95,,,no-coordinates,no-coordinates,,
fef1dd1a-90de-48ea-b494-e652fbb84715,Hamilton Truck and Tire Service,Cincinnati,OH,I-75,,,no-coordinates,no-coordinates,,
86e0949e-2d59-46d6-96f2-7d23539bdc3e,Hampton Inn Santee I-95,Santee,SC,I-95,,,no-coordinates,no-coordinates,,
f4d3f9bc-301b-4c9d-bdf5-843989754796,Handy Pantry (3360 Crabtree Rd),Lake Junaluska,NC,I-40,,,no-coordinates,no-coordinates,,
a7a13453-9509-4465-98f8-e94a8ff9ff75,Harford Community College Commercial Truck Driving (CDL),Bel Air,MD,I-95,,,no-coordinates,no-coordinates,,
cf7673fe-5039-4d46-a2f3-3e677ab4d546,Haven Hotel Renfro Valley (formerly Days Inn by Wyndham Renfro Valley),Mount Vernon,KY,I-75,,,no-coordinates,no-coordinates,,
b690a7a6-401c-47ad-8c8b-7c4a63306b33,Heavy Towing Baltimore (BBT & Recovery),Baltimore,MD,I-95,,,no-coordinates,no-coordinates,,
679989c5-ac9b-4de4-9f1d-347eb41ab47d,Hellman's Tire Service,Gary,IN,I-65,,,no-coordinates,no-coordinates,,
dc42c076-4e52-4013-98b4-5a57ddc223c9,Hendricks Truck & Trailer Parking,Conway,AR,I-40,,,no-coordinates,no-coordinates,,
580ad9fe-73e7-4c6a-bac4-72d30e46f2f7,Henryville Rest Area (Northbound),Henryville,IN,I-65,,,no-coordinates,no-coordinates,,
faa5e68a-557a-4258-bcee-90397f126864,Henryville Rest Area (Southbound),Henryville,IN,I-65,,,no-coordinates,no-coordinates,,
d63266c7-1e06-4353-9ee9-5f5bb7775346,Highway 64 Truck & Trailer Repair,Van Buren,AR,I-40,,,no-coordinates,no-coordinates,,
4212adfe-4234-48bc-aa89-73a1d0ca09a8,Highway Transport Chemical Tank Wash,Knoxville,TN,I-40,,,no-coordinates,no-coordinates,,
d6097cf6-67ee-4259-bd01-c63af2c6bc0f,Highway Transport Chemical Tank Wash,Florence,KY,I-75,,,no-coordinates,no-coordinates,,
01141f13-1417-494d-a94d-1445b4261451,HOB-CO LLC Mobile Truck & Trailer Repair,Richmond,KY,I-75,,,no-coordinates,no-coordinates,,
73920f3a-b274-4027-bd03-02dc00c5e3b2,Holiday Inn Express & Suites Findlay North,Findlay,OH,I-75,,,no-coordinates,no-coordinates,,
66990611-5600-4c2b-be68-7e14bc61820f,Holiday Inn Express & Suites Lonoke I-40 (Exit 175),Lonoke,AR,I-40,,,no-coordinates,no-coordinates,,
b338afed-6894-4b1b-b116-d1acae79348c,Holiday Inn Express & Suites Monroe (Cincinnati North),Monroe,OH,I-75,,,no-coordinates,no-coordinates,,
ca6444ea-5194-40de-a7a4-5f3428c4f36e,Holiday Inn Express Metropolis,Metropolis,IL,I-24,,,no-coordinates,no-coordinates,,
29fb50b8-541c-4cca-ade0-56b26c5cb203,Holiday Stationstore — Sault Ste. Marie (W Portage Ave),Sault Ste. Marie,MI,I-75,,,no-coordinates,no-coordinates,,
34eeab35-566f-4210-befc-ef29c528d504,Holladay Shell (Holiday Shell),Holladay,TN,I-40,,,no-coordinates,no-coordinates,,
cd88c617-b2ec-4c4e-80ba-6ba6f80de3fb,Hollifields Diesel,Marion,NC,I-40,,,no-coordinates,no-coordinates,,
b56be6f2-17ec-4da0-a47a-270aa6e2176a,Hose Barn Inc,Powell,TN,I-75,,,no-coordinates,no-coordinates,,
533ac088-b077-4175-880b-04fb1ec093c1,Hotel 7 Inn Vienna,Vienna,IL,I-24,,,no-coordinates,no-coordinates,,
05c5310e-ad0b-4447-8ebb-2d944b974f0d,Howard Johnson by Wyndham Tifton GA I-75,Tifton,GA,I-75,,,no-coordinates,no-coordinates,,
f12efc5b-1023-449c-b0b6-5b4df2dbadb1,Hy-Miler (Mobil) Travel Center,Northwood,OH,I-75,,,no-coordinates,no-coordinates,,
f2afcd23-d5f0-4a59-b8b0-00b83e24da33,"I-40 Cumberland County Rest Area (Eastbound, MM 324.4)",Crossville,TN,I-40,,,no-coordinates,no-coordinates,,
9294ef9c-0e44-440c-a480-81bc00da21e5,"I-40 Cumberland County Rest Area (Westbound, MM 326.6)",Crossville,TN,I-40,,,no-coordinates,no-coordinates,,
8834db27-9646-4ec7-be01-8249b27e8034,I-40 Diesel & Auto,Morganton,NC,I-40,,,no-coordinates,no-coordinates,,
9ecc9414-262e-42ef-befa-82f1c3180514,I-40 Truck Park (Truck & RV Parking),Crossville,TN,I-40,,,no-coordinates,no-coordinates,,
5167a32a-fc7a-4aa0-8896-07a13b20acbb,I-40 Truck Repair & Towing,Dickson,TN,I-40,,,no-coordinates,no-coordinates,,
84fa50b8-a334-4d48-a35e-094013ae1772,I-40 Truck Turnout - Mile 134 Eastbound (Mayflower/Conway),Mayflower,AR,I-40,,,no-coordinates,no-coordinates,,
7bddc0f4-c215-42e9-958a-82260e323ba5,I-40 Weigh/Inspection Station - Cocke County (near NC line),Hartford,TN,I-40,,,no-coordinates,no-coordinates,,
0c12c406-4c2e-44e8-9782-2a153284e104,I-65 Athens Weigh Station (Northbound),Athens,AL,I-65,,,no-coordinates,no-coordinates,,
7e23df57-04ed-4904-a5ca-c80c5ecbbdd7,I-65 Athens Weigh Station (Southbound),Athens,AL,I-65,,,no-coordinates,no-coordinates,,
6f4f6754-96fb-4fe2-be0a-9e1c2f7358d8,I-65 Butler County Rest Area (Northbound),Greenville,AL,I-65,,,no-coordinates,no-coordinates,,
9b5a7530-2901-474a-ad32-b53c84cbd478,I-65 Butler County Rest Area (Southbound),Greenville,AL,I-65,,,no-coordinates,no-coordinates,,
34d6ae7a-216e-46fa-986d-81d0a47ea7e4,I-65 Conecuh County Rest Area (Northbound),Evergreen,AL,I-65,,,no-coordinates,no-coordinates,,
f3c46c18-6a34-496a-8f0b-b36901142096,I-65 Conecuh County Rest Area (Southbound),Evergreen,AL,I-65,,,no-coordinates,no-coordinates,,
b0e52e2c-764d-4cfb-a8bb-2d785e119711,"I-65 Giles County Weigh Station (Northbound, Ardmore)",Ardmore,TN,I-65,,,no-coordinates,no-coordinates,,
5f8a9e1f-6fd6-411f-83aa-6a56f2cb8c97,"I-65 Northbound Truck Parking Area (former weigh station, Robertson County)",Mitchellville,TN,I-65,,,no-coordinates,no-coordinates,,
94480a62-6e45-41d9-ab9c-ddaf9d084ca8,I-65 Southbound Weigh Station (Lowell),Lowell,IN,I-65,,,no-coordinates,no-coordinates,,
148c8e61-8e91-4f2e-85a1-cc1b5d178d5b,I-75 Bay City Rest Area (Southbound),Bay City,MI,I-75,,,no-coordinates,no-coordinates,,
e7edb2b3-ca16-40d5-b412-7435c59bd132,I-75 Rest Area — Northbound (Miami County),Piqua,OH,I-75,,,no-coordinates,no-coordinates,,
97a91141-ec4d-49fb-b8d2-4c30a90c308a,I-75 Rest Area — Southbound (Miami County),Piqua,OH,I-75,,,no-coordinates,no-coordinates,,
eb77e44b-05c1-4702-9dd2-d5be551ca482,"I-75 Rest Area (Mile 82.5, both directions)",Richmond,KY,I-75,,,no-coordinates,no-coordinates,,
d8c8b88a-0af7-4faf-838f-5288eef85239,I-95 Cumberland County Rest Area (Northbound),Fayetteville,NC,I-95,,,no-coordinates,no-coordinates,,
25dea13e-8d96-411a-8945-782f2b5694d4,I-95 Cumberland County Rest Area (Southbound),Fayetteville,NC,I-95,,,no-coordinates,no-coordinates,,
a55fe534-cdce-4fa2-946f-7e54ac747462,I-95 Johnston County Rest Area (MM 99),Selma,NC,I-95,,,no-coordinates,no-coordinates,,
f2ee667c-a7d7-4e9d-9f9d-b3333d69bb73,I-95 Nash County Rest Area (MM 142),Battleboro,NC,I-95,,,no-coordinates,no-coordinates,,
7eb47ea3-8514-41aa-be0d-82f6fbf5e8c3,I-95 Perryville Truck Weigh & Inspection Station (Northbound),Perryville,MD,I-95,,,no-coordinates,no-coordinates,,
ec267e71-3e9b-4f00-8b8a-40024bcc6010,I-95 Perryville Truck Weigh & Inspection Station (Southbound),Perryville,MD,I-95,,,no-coordinates,no-coordinates,,
50f05436-a429-44f6-829e-630075daec0d,I-95 Robeson County Weigh Station (Northbound),Lumberton,NC,I-95,,,no-coordinates,no-coordinates,,
99f4a8cf-a977-46a5-8226-ad8721be76b9,I-95 Robeson County Weigh Station (Southbound),Lumberton,NC,I-95,,,no-coordinates,no-coordinates,,
d4a2a4fa-6bf3-407f-a16d-eb56851d1818,I-95 South N.C. Welcome Center,Rowland,NC,I-95,,,no-coordinates,no-coordinates,,
344a08fa-8320-4f25-95b6-1519225ca8b4,I-95 Truck Stop - Santee,Santee,SC,I-95,,,no-coordinates,no-coordinates,,
b6e214a9-642b-4f97-a844-fe869483a318,I-95 Weigh / Inspection Station (Hardeeville),Hardeeville,SC,I-95,,,no-coordinates,no-coordinates,,
eaf18864-af61-48b8-bbeb-edee81021740,I-95 Weigh Station - Port Wentworth,Port Wentworth,GA,I-95,,,no-coordinates,no-coordinates,,
2a3d7c32-e385-41db-9b12-6111d7fa91fc,I-95/I-495 Commercial Vehicle Weigh & Inspection Station (MSP CVED),College Park,MD,I-95,,,no-coordinates,no-coordinates,,
c2c1f50d-712b-46bd-a443-86cc9410b011,I-Mart 108,Wildersville,TN,I-40,,,no-coordinates,no-coordinates,,
910b954b-022b-4076-90dd-ef5e144fa3ef,Impact Truck and Trailer,Cookeville,TN,I-40,,,no-coordinates,no-coordinates,,
356e1901-c5fb-4252-97bc-9ff2b5b86935,Indy South Travel Plaza (Phillips 66),Greenwood,IN,I-65,,,no-coordinates,no-coordinates,,
471132d2-2361-4f71-a7c8-23c836f28f02,Interstate Fleet Services,Clarksville,IN,I-65,,,no-coordinates,no-coordinates,,
f7aeb412-6df9-459d-b662-a68cf00f3f42,J Mart #1305,Priceville,AL,I-65,,,no-coordinates,no-coordinates,,
f972d0f0-b603-4694-824f-36718afa596b,Jack's Truck Stop,Cullman,AL,I-65,,,no-coordinates,no-coordinates,,
c3ed2924-e776-4546-bd7c-1547e2413728,JAM Best-One Fleet Service,Northwood,OH,I-75,,,no-coordinates,no-coordinates,,
264a6af3-ac80-4829-a8b5-299cd3590a41,JAM Best-One Tire & Fleet Service (Saginaw),Saginaw,MI,I-75,,,no-coordinates,no-coordinates,,
47af659e-3b29-419f-a723-21d6bcd4f152,JAX24 Mobile Semi Truck Repair,Jacksonville,FL,I-95,,,no-coordinates,no-coordinates,,
c82e72bd-86ea-405d-8a21-8d9e86e4211a,Jemison Exxon,Jemison,AL,I-65,,,no-coordinates,no-coordinates,,
c6dca596-3afa-47c7-8ece-e1c653234879,Jinks Motor Carriers Heavy Towing & Recovery,Petersburg,VA,I-95,,,no-coordinates,no-coordinates,,
6bd441b6-c0a8-43f2-9c45-b2c9aad57353,Johnston Community College CDL Driver Training,Smithfield,NC,I-95,,,no-coordinates,no-coordinates,,
d4b5471d-8f4e-4668-b659-bf7c6e00c353,Keen's Truck & Trailer Repair (at Metropolis Truck Plaza),Metropolis,IL,I-24,,,no-coordinates,no-coordinates,,
9e98d564-93c0-4149-9680-1b13a06e0740,Keep It Rolling Semi Truck & Trailer Repair,Detroit,MI,I-75,,,no-coordinates,no-coordinates,,
7c5326e4-da4c-4e5b-a0cd-48b3efd82863,Kenly 95 Truck Service Center,Kenly,NC,I-95,,,no-coordinates,no-coordinates,,
894b3ac4-90d0-4a5d-bd24-0bc534e4eaa8,Kentucky Weigh Station - I-75 Northbound (Laurel County),London,KY,I-75,,,no-coordinates,no-coordinates,,
9216c281-99ca-4b5f-8a8d-c5f5e952a769,Kentucky Weigh Station - I-75 Northbound (Scott County),Georgetown,KY,I-75,,,no-coordinates,no-coordinates,,
b4a4a740-5466-4969-9770-542cc900e3b6,Kentucky Weigh Station - I-75 Southbound (Kenton County),Crittenden,KY,I-75,,,no-coordinates,no-coordinates,,
1dfbe578-4d95-4f90-b00b-ba6cff921daf,Kentucky Weigh Station - I-75 Southbound (Laurel County),London,KY,I-75,,,no-coordinates,no-coordinates,,
b5d0079f-4f1b-4399-a662-e881a2059892,"Kentucky Welcome Center / Rest Area (I-71/75, Boone County)",Florence,KY,I-75,,,no-coordinates,no-coordinates,,
52615e2d-bbbe-45e7-8acc-4e95824179c8,Kenworth of Sellersburg (Palmer Trucks),Sellersburg,IN,I-65,,,no-coordinates,no-coordinates,,
2149578a-d42a-49e8-a93a-a0744b2a14f6,King's Highway Shell,Port Charlotte,FL,I-75,,,no-coordinates,no-coordinates,,
0233ead3-771d-4d86-ba66-186665572f7d,King's Towing & Recovery LLC,Clarksville,AR,I-40,,,no-coordinates,no-coordinates,,
737b6683-853c-4c7c-9b81-30aadadb627d,Knights Inn Wildersville,Wildersville,TN,I-40,,,no-coordinates,no-coordinates,,
6cb96913-3917-4d7a-98df-9b762bcc16a9,Kountry Xpress Truck Stop,Mulberry,AR,I-40,,,no-coordinates,no-coordinates,,
e151d192-88be-4548-ab2f-fd5e19590ff1,Kwik Fuel Center (Lee's Travel Center),Clinton,TN,I-75,,,no-coordinates,no-coordinates,,
