"Store #","Name","Address","City","State","Zip Code","Interstate","Latitude","Longitude","Phone Number","Parking Spaces Count","Fuel Lane Count","Shower Count","Amenities","Restaurants"
1042,Pilot Travel Center,7501 S Harlem Ave,Bridgeview,IL,60455,"I-294, Exit 17A",41.754440151742756,-87.79920720370484,(708) 496-9390,36,7,3,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Pilot Eats
1128,Pilot Travel Center,7990 SR-60,Bartow,FL,33830,FL-60 & Alturas Rd,27.91741095438938,-81.71891836779099,(863) 537-1000,38,6,2,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,Arby's | Pilot Eats
1132,Pilot Travel Center,234 Ben Hulse Hwy,Brawley,CA,92227,CA-111 & CA-78,32.97789920126262,-115.5039061306282,(760) 344-3695,29,6,2,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | DEF Lanes | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,Dunkin Express | Wendy's | Pilot Eats
1149,Mr. Fuel Travel Center,3515 Zoo Pkwy,Jacksonville,FL,32226,"I-295, Exit 41",30.4128833,-81.5716908,(904) 696-9566,27,5,0,Diesel Lanes | Diesel Mobile Fueling | ATM | CAT Scale | Cylinder Propane | DEF Lanes | Lottery | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,Pilot Eats
1165,Pilot Travel Center,410 E Kansas Ave,Jal,NM,88252,AZ-18 & AZ-128,32.1204474,-103.1886447,(575) 395-2927,43,6,5,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,Pilot Eats
4579,Pilot Travel Center,1300 Burke Rd,Saint Matthews,SC,29135,"I-26, Exit 139",33.63281453494813,-80.87924841045074,(803) 874-4340,25,8,3,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,Arby's | Pilot Eats EXPRESS
4576,Pilot Travel Center,9587 Charleston Hwy,Saint George,SC,29477,"I-95, Exit 82",33.26943274810456,-80.56702323068848,(843) 932-3096,114,9,6,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Wendy's | Pilot Eats EXPRESS
4580,Pilot Travel Center,2221 SC-773,Prosperity,SC,29127,"I-26, Exit 82",34.2403862,-81.4592138,(803) 321-2392,58,6,6,Electric Vehicle Charging Station | Mobile Ordering,Dunkin Express | Wendy's | Pilot Eats EXPRESS
4581,Pilot Travel Center,1340 Sumter Hwy,Bishopville,SC,29010,"I-20, Exit 116",34.1925073816518,-80.28327117672119,(803) 868-6034,50,7,8,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,Wendy's | Pilot Eats EXPRESS
4584,Pilot Travel Center,1504 SC-38,Latta,SC,29565,"I-95, Exit 181B",34.344825,-79.534595,(843) 929-1810,112,11,6,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | CAT Scale | Cylinder Propane | DEF Lanes | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Wendy's | Pilot Eats EXPRESS
4596,Pilot Travel Center,3663 Roy Messer Hwy,White Pine,TN,37890,"I-81, Exit 4",36.10882184804739,-83.33863161104506,(865) 674-5921,106,8,8,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | CAT Scale | Cylinder Propane | DEF Lanes | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Dunkin Express | Wendy's | Pilot Eats EXPRESS
28,ONE9 Travel Center,15151 W Commerce Rd,Daleville,IN,47334,"I-69, Exit 234",40.112722,-85.565895,(765) 378-3599,35,5,3,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Pilot Eats EXPRESS
130,Pilot Travel Center,5219 Brecksville Rd,Richfield,OH,44286,"I-77, Exit 146/I-80, Exit 173",41.2762303,-81.6263703,(330) 659-2020,40,7,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,Cinnabon | Wendy's | Pilot Eats EXPRESS
50,Pilot Travel Center,489 Pendleton Road,Pendleton,KY,40055,"I-71, Exit 28",38.457546358365555,-85.29936836995793,(502) 743-5496,175,11,8,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Cinnabon | McDonalds | Pilot Eats
90,Pilot Travel Center,7300 Okeechobee Rd,Fort Pierce,FL,34945,"I-95, Exit 129",27.4138524510288,-80.40013848915262,(772) 732-2084,100,12,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,McDonalds | Pilot Eats EXPRESS
134,Pilot Travel Center,4231 Clearwater Rd,Saint Cloud,MN,56301,"I-94, Exit 171",45.49616589491213,-94.14860762880134,(320) 251-8455,44,6,4,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,Pilot Eats EXPRESS
159,Pilot Travel Center,6721 Emmaus Church Rd,Providence Forge,VA,23140,"I-64, Exit 211",37.499802,-77.089187,(804) 207-3015,30,6,5,Electric Vehicle Charging Station | Mobile Ordering,Subway | Pilot Eats EXPRESS
168,Pilot Travel Center,30035 County Road 8,Dunnigan,CA,95937,"I-5, Exit 554",38.862278685073136,-121.95067933135222,(530) 724-3060,143,9,10,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Live Parking | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Wendy's | Pilot Eats
198,Pilot Travel Center,10619 9A Rd,Plymouth,IN,46563,US Hwy 30 & 31,41.34192173560341,-86.26426154846212,(574) 936-6525,110,8,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Subway | Pilot Eats EXPRESS
171,Pilot Travel Center,503 N Oakwood St,Oakwood,IL,61858,"I-74, Exit 206",40.12375,-87.779499,(217) 354-4098,99,7,7,Electric Vehicle Charging Station | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Cinnabon | Pilot Eats
231,Pilot Travel Center,249 W Cumberland Gap Pkwy,Corbin,KY,40701,"I-75/US-25E, Exit 29",36.97511182002901,-84.10778245470296,(606) 528-0631,40,8,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,McDonalds | Pilot Eats
254,ONE9 Travel Center,650 GA-299,Wildwood,GA,30757,"I-24/59, Exit 169",34.97848385096656,-85.4139074441803,(706) 820-7353,9,6,3,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,Subway | Pilot Eats EXPRESS
257,Pilot Travel Center,4015 S FM 1788,Midland,TX,79706,"I-20, Exit 128 E/126 W",31.91480865050656,-102.21552542460633,(432) 563-1683,99,9,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,McDonalds | Pilot Eats
259,Pilot Travel Center,3000 N 32nd St,Muskogee,OK,74401,US-69 & Harris Rd,35.784450979641605,-95.40160427116395,(918) 686-7856,125,9,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,Subway | Pilot Eats
284,Pilot Travel Center,1200 Nadeau Rd,Monroe,MI,48162,"I-75, Exit 18",41.96358907420919,-83.35375333735163,(734) 457-3500,60,8,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,Taco Bell | Pilot Eats EXPRESS
332,Pilot Travel Center,3300 AR-391,North Little Rock,AR,72117,"I-40, Exit 161",34.781197952345856,-92.12783413251053,(501) 945-2226,138,11,10,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Pizza Hut | Subway | Pilot Eats
391,Pilot Travel Center,1600 E Pine St,Central Point,OR,97502,"I-5, Exit 33",42.377970555721724,-122.89909159260763,(541) 664-7001,93,8,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Live Parking | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,Subway | Taco Bell | Pilot Eats EXPRESS
380,Pilot Travel Center,107 7th North St,Liverpool,NY,13088,"I-81/90, Exit 25",43.086718,-76.165752,(315) 424-0124,81,8,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Game Room | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,Pilot Eats
396,Pilot Travel Center,3541 Lee Jackson Hwy,Staunton,VA,24401,"I-81/64, Exit 213",38.01992541993689,-79.14098694841003,(540) 324-0714,100,9,11,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Pilot Eats
437,Pilot Travel Center,481 KY-92,Williamsburg,KY,40769,"I-75, Exit 11",36.72208144037753,-84.16803532055776,(606) 549-0162,80,7,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,Cinnabon | Wendy's | Pilot Eats EXPRESS
399,Pilot Travel Center,150 Plaza Park Rd,Lebanon Junction,KY,40150,"I-65, Exit 105",37.82721890518839,-85.72364733729552,(502) 833-2727,100,8,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Cinnabon | McDonalds | Subway | Pilot Eats EXPRESS
439,Pilot Travel Center,12900 Fort Campbell Blvd,Oak Grove,KY,42262,"I-24, Exit 86",36.692240116720214,-87.45177692527008,(270) 439-0153,125,9,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,Subway | Wendy's | Pilot Eats EXPRESS
459,Pilot Travel Center,900 N 99th Ave,Avondale,AZ,85323,"I-10, Exit 133",33.45642834826031,-112.27364506333598,(623) 936-0900,154,9,13,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Subway | Wendy's | Pilot Eats EXPRESS
478,Pilot Travel Center,6921 IN-66,Leavenworth,IN,47137,"I-64, Exit 92",38.23897920186528,-86.36225761773193,(812) 739-2002,75,7,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,Cinnabon | Subway | Pilot Eats EXPRESS
503,Pilot Travel Center,2309 Smithtown Rd,Morgantown,WV,26508,"I-79, Exit 146",39.5385940598806,-79.99450669901536,(304) 284-8518,44,7,5,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,Cinnabon | Pilot Eats
507,Flying J Dealer,11710 N I-35,Jarrell,TX,76537,"I-35, Exit 275",30.811491139658038,-97.61138557280242,(512) 746-4341,140,7,0,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | DEF Lanes | Game Room | Pegasus | Public Laundry | Truck Parking Spaces,Denny's
597,Pilot Travel Center,1111 E Main St,Chillicothe,OH,45601,"I-77, Exit 48",39.33863714640421,-82.95148015948463,(740) 772-2300,66,7,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,Moe's | Pilot Eats
646,Flying J Travel Center,16049 Willowbrook Rd,South Beloit,IL,61080,"I-90/39, Exit 1",42.49339050352096,-88.99865961634501,(815) 389-4760,186,12,13,Electric Vehicle Charging Station | Mobile Ordering,Denny's | Pilot Eats
667,Flying J Travel Center,7800 W Grand River Ave,Grand Ledge,MI,48837,"I-96, Exit 90/I-69, Exit 81",42.78762423626461,-84.67757262481254,(517) 627-7504,145,8,9,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,IHOP | Pilot Eats
676,Flying J Travel Center,9351 Canal Rd,Gulfport,MS,39503,"I-10, Exit 31",30.42134135806972,-89.13787811904908,(228) 868-2711,165,12,15,Electric Vehicle Charging Station | Mobile Ordering,Denny's | Pilot Eats
723,Flying J Travel Center,9601 E I-40,Amarillo,TX,79118,"I-40, Exit 76",35.19378639630226,-101.72343898070584,(806) 335-1475,200,10,13,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Barber Shop | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,Pilot Eats
743,Flying J Travel Center,1597 S Main St,Nephi,UT,84648,"I-15, Exit 222",39.685231094083576,-111.83638155216694,(435) 250-4522,110,8,9,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Denny's | Pilot Eats
737,Flying J Travel Center,1815 N Foster Rd,San Antonio,TX,78244,"I-10, Exit 583",29.44609005982627,-98.3612750062766,(210) 666-2266,190,12,12,Electric Vehicle Charging Station | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Pilot Eats
748,Flying J Travel Center,600 W 750 N,Willard,UT,84340,"I-15, Exit 357",41.423985,-112.051637,(435) 723-1010,48,5,4,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,Pilot Eats
750,Flying J Travel Center,139 Factory Outlet Dr,Max Meadows,VA,24360,"I-81/77, Exit 80",36.944556358625825,-80.94568369546722,(276) 637-4115,265,10,14,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Truck Wash | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,Denny's | Wendy's | Pilot Eats
883,Pilot Dealer,9800 I-20 Frontage Rd,Canton,TX,75103,"I-20, Exit 533",32.542895939717454,-95.75518315372217,(903) 829-2600,100,5,0,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces,
852,Flying J Travel Center,20382 Old Hwy 2,Lancaster,ON,K0C 1N0,"ON-401, Exit 814",45.138695,-74.4962147,(613) 347-2221,71,10,7,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Pegasus | Public Laundry | Truck Parking Spaces,Pilot Eats
917,Pilot Dealer,3700 31st St SW,Great Falls,MT,59404,"I-15, Exit 277",47.469981097367366,-111.3610040381676,(406) 452-0342,110,5,0,Diesel Lanes | Showers | ATM | CAT Scale | Check Cashing | DEF Lanes | Drivers Lounge | Public Laundry | Truck Parking Spaces,
920,Pilot Travel Center,1110 E Willow Ave,Colby,KS,67701,"I-70, Exit 54",39.364622411090004,-101.03250595706614,(785) 588-4960,90,8,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,Subway | Pilot Eats
1057,Flying J Travel Center,1305 Pasadena Fwy,Pasadena,TX,77506,TX-225 & Red Bluff Rd,29.714222599058022,-95.19650771253666,(713) 534-0038,80,8,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Pilot Eats
4578,Pilot Travel Center,10959 SC-200,Winnsboro,SC,29180,"I-77, Exit 48",34.50807148422639,-81.00115951349183,(803) 232-8916,100,7,8,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Dunkin Express | Taco Bell | Wendy's | Pilot Eats
