site_id,brand,verdict,reasons,name,address,city,state,zip,phone,ta_latitude,ta_longitude,truck_parking_spaces,shower_count,service_bays,diesel_lanes,food_brands,truck_wash,scale_present,amenities_mapped,matched_production_id,matched_production_name,match_distance_miles,provenance,reviewer_decision,reviewer_notes
"0543","TA","net-new-candidate","no-production-match","TA Lake Station","1201 Ripley Street","Lake Station","IN","46405","219-962-6552","41.5906","-87.2393","252","12","6","15","Popeyes","","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0544","TA","probable-duplicate","same-address|city|state","TA Franklin","4400 Peytonsville Road","Franklin","TN","37064","615-794-8406","35.8603","-86.8299","74","6","2","7","Miss J’s Café","","yes","Showers|Food|Fuel|Laundry|Repair","647347d8-57c8-4ae1-8388-cdd3897bd0bf","TA Truck Service - TA Franklin #157","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0554","TA","net-new-candidate","no-production-match","TA Jane Lew","102 Jesse Run Rd","Jane Lew","WV","26378","304-543-9604","39.1031","-80.38971","75","6","","6","IHOP; Arby's, Miss J’s Café","","","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0555","TA Express","net-new-candidate","no-production-match","TA Express Niagara Falls","6021 Porter Rd","Niagara Falls","NY","14304","716-461-4759","43.10695","-78.99444","60","4","","5","Miss J’s Café, Tim Horton's","Truck Wash","","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0556","TA Express","net-new-candidate","no-production-match","TA Express Medley","12200 NW South River Drive","Medley","FL","33178","786-697-6329","25.8847","-80.36621","58","3","","6","Miss J’s Café","","","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0567","TA Express","net-new-candidate","no-production-match","TA Express Grambling","1130 RWE Jones RD","Grambling","LA","71245","318-265-7559","32.5431","-92.71074","31","2","","6","Jimmy Johns, Miss J’s Café","","","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0648","TA Express","net-new-candidate","no-production-match","TA Express Brush","1041 N. Colorado Avenue","Brush","CO","80723","970-842-3122","40.2665","-103.621","15","","0","4","","","","Fuel","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0649","TA Express","net-new-candidate","no-production-match","TA Express Walsenburg","455 US-85","Walsenburg","CO","81089","719-738-5733","37.6537","-104.7938","35","3","0","4","A&W All American Food","","","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0701","Goasis","rejected-or-ambiguous","non-core-brand-needs-category-review:Goasis","Goasis Ashland","715 US 250 East","Ashland","OH","44805","567-215-9000","40.8566","-82.2623","","","0","0","Pizza Hut Express, Popeyes, Starbucks","","","Food","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0917","TA Express","net-new-candidate","no-production-match","TA Express Blaine","1300 Boblett St","Blaine","WA","98230","360-312-7779","48.99126","-122.73412","34","4","","5","Cinnabon, Jamba Juice, Pizza Hut Express","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0919","TA","net-new-candidate","no-production-match","TA Madera","32603 Avenue 7","Madera","CA","93637","559-214-2444","36.85236","-119.9518","78","5","0","6","Baja Fresh, Cinnabon, Fatburger, Indian Currey NAAN Stop, Jamba Juice, KFC, Pizza Hut Express","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0924","TA","net-new-candidate","no-production-match","TA Mt. Vernon","1501 East Mt. Vernon Blvd","Mt Vernon","MO","65712","417-701-3938","37.0905923","-93.8012484","250","6","3","9","Miss J's, Subway, Wendy's","","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0925","TA","net-new-candidate","no-production-match","TA McComb","1120 Airport Fernwood Road","McComb","MS","39648","601-996-0614","31.18949","-90.48617","115","7","2","6","Denny's; Subway","","yes","Showers|Food|Fuel|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0926","TA Express","net-new-candidate","no-production-match","TA Express Mooreville","590 MS 371","Mooreville","MS","38857","662-205-6298","34.279082","-88.568724","40","5","","7","Chester Fried Chicken, Sbarro","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0929","TA Express","net-new-candidate","no-production-match","TA Express Lamar","708 N. Main Street","Lamar","CO","81052","719-688-4024","38.09699","-102.61914","40","3","0","5","Arby's, Charleys Philly Steaks, Dunkin', KFC","","yes","Showers|Food|Fuel","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0930","TA Express","net-new-candidate","no-production-match","TA Express South Coffeyville","111 E. County Road 2","South Coffeyville","OK","74072","918-842-4000","36.98543","-95.62498","40","4","","5","Golden Chick, The Stuffed Burrito Company","","","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0932","TA","net-new-candidate","no-production-match","TA Garden City","1265 Solar Avenue","Garden City","KS","67846","620-644-3844","38.00534","-100.88425","150","10","2","6","Black Bear Diner; Dunkin', Sbarro","","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0933","TA","net-new-candidate","no-production-match","TA Pueblo","1275 Drew Dix Parkway","Pueblo","CO","81008","719-877-2453","38.34439","-104.6217","210","9","3","9","Black Bear Diner; Bojangles, Del Taco, Sbarro","","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0939","TA Express","net-new-candidate","no-production-match","TA Express Hosston","6411 Hwy 2","Hosston","LA","71043","318-716-7057","32.89792","-93.86484","50","4","","7","Crispy Cajun, Howdy Crawfish, Hunt Brothers Pizza, Subway","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0940","TA Express","net-new-candidate","no-production-match","TA Express Dubois","424 W. Main Street","Dubois","ID","83423","208-374-5381","44.17658","-112.23663","30","2","","2","Blu Taco, Champs Chicken, Hangar 54 Pizza","","","Showers|Food|Fuel","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0941","TA Express","net-new-candidate","no-production-match","TA Express Holstein","2010 Indorf Avenue","Holstein","IA","51025","712-371-9965","42.4740798579903","-95.5441132080078","39","2","","6","Dunkin', Hardee's","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0943","TA Express","net-new-candidate","no-production-match","TA Express Fairview","801 W. 1st Street","Fairview","KS","66425","785-288-8089","39.84123","-95.73311","67","3","1","6","A&W All American Food, Dunkin', Hunt Brothers Pizza, Miss J’s Café","Truck Wash","","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0945","TA","net-new-candidate","no-production-match","TA Vernon, TX","2817 US Hwy 287 W","Vernon","TX","76384","940-553-7121","34.15992","-99.29664","76","7","","7","Popeyes, Ranchero BBQ, Starbucks","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0946","TA Express","net-new-candidate","no-production-match","TA Express Minden","2198 Highway 532","Minden","LA","71055","318-588-0192","32.57203","-93.20295","51","3","","5","Charleys Philly Steaks, Sbarro","","","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0947","TA Express","net-new-candidate","no-production-match","TA Express Birmingham","901 Bankhead Hwy","Birmingham","AL","35204","205-777-9910","33.52936","-86.85116","85","7","","8","Arby's, Miss J’s Café","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0948","TA Express","net-new-candidate","no-production-match","TA Express Grand Forks","1212 North 47th Street","Grand Forks","ND","58203","701-317-3785","47.9322","-97.09564","65","8","","8","Miss J’s Café","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0949","TA Express","net-new-candidate","no-production-match","TA Express Williston","13553 64th Street","Williston","ND","58801","701-641-1393","48.34334","-103.61586","40","5","","8","Cinnabon, Miss J’s Café, Subway","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0951","TA","net-new-candidate","no-production-match","TA Grandview","100 Higgins Way","Grandview","WA","98930","509-405-0911","46.27591","-119.92876","100","6","3","5","Applebee's/IHOP; Miss J's Indian Cuisine, Miss J's Tacos, Miss J’s Café","","","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0954","TA","probable-duplicate","same-address|city|state","TA Atkins","100 Fish Lake Road","Atkins","AR","72823","479-886-6925","35.22162","-92.82594","150","6","3","8","Miss J's, Sbarro","","yes","Showers|Food|Fuel|Laundry|Repair","366ea2a6-4116-4ce3-bc64-01fdac0dcb60","TA Express Atkins","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0958","TA","net-new-candidate","no-production-match","TA Williams","3065 220th Street","Williams","IA","50271","515-851-1339","42.47183","-93.56553","125","6","","6","Miss J's, Sbarro","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0962","TA Express","net-new-candidate","no-production-match","TA Express Hazleton","492 Can Do Expressway","Hazleton","PA","18202","570-599-5063","40.93879","-76.03577","50","3","","5","Miss J’s Café","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0963","TA Express","net-new-candidate","no-production-match","TA Express Pine Grove","482 Suedberg Road","Pine Grove","PA","17963","717-454-6803","40.53385","-76.43174","80","3","","6","Cinnabon, Miss J’s Café","Truck Wash","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0966","TA Express","net-new-candidate","no-production-match","TA Express Savanna","9062 US Hwy 69","Savanna","OK","74565","405-446-4501","34.833383","-95.83959","60","3","","5","Dunkin', Miss J's, Sbarro","","","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0967","TA Express","net-new-candidate","no-production-match","TA Express Palmyra","887 Marion City Road","Palmyra","MO","63461","573-769-3638","39.78762","-91.51637","40","6","","5","","","yes","Showers|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0968","Petro","net-new-candidate","no-production-match","Petro Henderson","1700 Railroad Pass Casino Road","Henderson","NV","89002","725-305-0745","35.9670745402109","-114.915674406748","100","5","","8","Dunkin', Sonic","Truck Wash","","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0969","TA Express","net-new-candidate","no-production-match","TA Express Henderson","1550 Railroad Pass Casino Road","Henderson","NV","89002","725-277-0932","35.9714738262293","-114.910506528296","200","5","","7","Starbucks","","yes","Showers|Food|Fuel","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0974","TA","net-new-candidate","no-production-match","TA Mineral Wells","470 Frontage Road","Mineral Wells","WV","26150","304-761-3854","39.19482","-81.52601","104","5","","5","IHOP; Miss J’s Café","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0975","TA Express","net-new-candidate","no-production-match","TA Express Carlin","932 Fir Street","Carlin","NV","89822","702-421-3701","40.72071","-116.10756","50","4","","5","Bojangles","","","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0976","TA Express","net-new-candidate","no-production-match","TA Express Hutchinson","1515 South Main Street","South Hutchinson","KS","67505","620-669-9900","38.00858","-97.94209","80","4","","5","Applewood Restaurant; Sbarro","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0977","TA Express","net-new-candidate","no-production-match","TA Express Mankato","3010 Adams St.","Mankato","MN","56001","320-470-9288","44.16971","-93.92541","75","4","","8","Ten20 Tavern; Miss J's","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0978","TA Express","net-new-candidate","no-production-match","TA Express Houston","4808 N McCarty Street","Houston","TX","77013","832-993-7704","29.80378","-95.26491","70","6","","8","Miss J’s Café","","","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0979","TA Express","net-new-candidate","no-production-match","TA Express Grand Junction","2222 Highway 6","Grand Junction","CO","81505","970-901-1445","39.109","-108.64079","65","8","","5","Miss J’s Café","","","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0982","TA Express","net-new-candidate","no-production-match","TA Express New Lisbon","1700 E Bridge Street","New Lisbon","WI","53950","608-350-9882","43.88579","-90.14664","50","4","","6","Miss J’s Café","","","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0983","TA","net-new-candidate","no-production-match","TA Shepherd","10100 US Highway 59","Shepherd","TX","77371","936-933-9574","30.44618","-95.03022","120","5","4","8","IHOP; Miss J’s Café","","","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0986","TA Express","net-new-candidate","no-production-match","TA Express Judsonia","9674 State Highway 13","Judsonia","AR","72081","501-530-1455","35.26844","-91.67619","92","6","","8","Bojangles, Sbarro","Truck Wash","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0987","TA","net-new-candidate","no-production-match","TA Wellsville","1021 Poplar Street","Wellsville","KS","66092","785-800-5229","38.7076","-95.07404","76","4","","6","A&W All American Food, Blu Taco, Hunt Brothers Pizza, Miss J's","","","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0989","TA","net-new-candidate","no-production-match","TA Robertsdale","27801 County Road 64","Robertsdale","AL","36567","251-960-1150","30.63035","-87.61585","178","7","3","11","Derail Diner; Miss J's, Sbarro, Subway","","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
