"listing_id","business_name","input_address","census_matched_address","existing_coordinate","proposed_coordinate","distance_from_control_m","state_bounds_result","match_classification","reviewer_decision","reviewer_notes"
"6cb96913-3917-4d7a-98df-9b762bcc16a9","Kountry Xpress Truck Stop","1107 Georgia Ridge Dr, Mulberry, AR 72947","1107 GEORGIA RIDGE DR, MULBERRY, AR, 72947","","35.512823282497,-94.113482245917","","in-state","census-manual-review","",""
"d80ff428-3f9d-400d-903d-a35ee8aa95ec","Big Foot Travel Center","1311 Hwy 122 W, Hahira, GA 31632","1311 STATE RTE 122, HAHIRA, GA, 31632","","30.992653667031,-83.389738907575","","in-state","census-manual-review","",""
"48f3af5a-620d-4a44-9dd5-96210e2b3e39","Qualawash / tank trailer wash, Saraland","202 Commerce Dr, Saraland, AL 36571","202 COMMERCE DR, SARALAND, AL, 36571","","30.809052037332,-88.064750076813","","in-state","census-manual-review","",""
"27a1a923-bb4b-4022-bdd5-d0397249ed58","Tim's Towing & Recovery","2141 Gamble Rd, Savannah, GA 31405","2141 GAMBLE RD, SAVANNAH, GA, 31405","","32.040633802661,-81.147466241718","","in-state","census-manual-review","",""
"8ccbab3d-94f9-4ece-a131-e5e5419e8203","Truck Parking Club - 1801 Edison Dr (Lexington)","1801 Edison Dr, Lexington, KY 40503","1801 EDISON DR, LEXINGTON, KY, 40503","","38.020269091762,-84.521026395984","","in-state","census-manual-review","",""
"0666ef38-a91d-4a71-b242-f94f4a45cca2","CAT Scale — Flying J Travel Center #97, Vandalia","175 Northwoods Blvd, Vandalia, OH 45377","175 NORTHWOODS BLVD, VANDALIA, OH, 45377","","39.901205676236,-84.194788701332","","in-state","census-manual-review","",""
"40e6a8f0-e686-4f00-8eba-65d11117ae7d","Blue Beacon Truck Wash of West Memphis (Flying J)","3600 Service Loop Rd, West Memphis, AR 72301","3600 SERVICE LOOP, WEST MEMPHIS, AR, 72301","","35.152905806834,-90.143486680842","","in-state","census-manual-review","",""
"92a67cb7-3086-461e-a710-7ab4be8446cf","Pilot Travel Center #437","481 W Hwy 92 (KY-92), Williamsburg, KY 40769","481 W STATE HWY 92, WILLIAMSBURG, KY, 40769","","36.722183415115,-84.169099463692","","in-state","census-manual-review","",""
"f594401c-0ec8-4dc1-be86-5d3f54438e64","Agricultural Inspection Station No. 9A — Interstate 75 (Southbound)","13106 Interstate 75, White Springs, FL 32096","","","","","n/a","census-no-match","",""
"25f235a7-b4f9-4aba-8ac7-e3d4f34c1b33","CAT Scale — Anna Truck Stop, Anna","14262 SR-119 (OH-119), Anna, OH 45302","14262 STATE RTE 119, ANNA, OH, 45302","","40.39511516993,-84.158620061671","","in-state","census-manual-review","",""
"6b64ef96-f1db-4d75-a7e0-a8c9e1a7749f","Sunset Inn Clarksville","2600 W Main St, Clarksville, AR 72830","2600 E MAIN ST, CLARKSVILLE, AR, 72830","","35.466026211467,-93.425622239587","","in-state","census-manual-review","",""
"2b918267-6d9e-42db-ba42-77f879f9dc43","76 Fuel Center","104 N Dogwood Dr, Berea, KY 40403","104 N DOGWOOD DR, BEREA, KY, 40403","","37.5727026942,-84.319860446872","","in-state","census-manual-review","",""
"ab60f5a4-bfb6-4841-bc60-dc8414412eee","CAT Scale at Love's Brunswick (#405)","2766 US Highway 17 S, Brunswick, GA 31523","2766 US HWY 17, BRUNSWICK, GA, 31523","","31.134614464241,-81.567097752831","","in-state","census-manual-review","",""
"7ecfa67f-7149-4f2f-b7ff-158fd231e674","Weigel's #58","504 Gallaher Rd, Kingston, TN 37763","504 GALLAHER RD, KINGSTON, TN, 37763","","35.872729060636,-84.441802029088","","in-state","census-manual-review","",""
"c33f9a80-5ca6-4e5e-8248-51b5d1a2f2f7","Goodin's Garage - Towing & Recovery","887 N Gardner St, Scottsburg, IN 47170","887 N GARDNER ST, SCOTTSBURG, IN, 47170","","38.696219574,-85.781747101401","","in-state","census-manual-review","",""
"6f8465f7-12d6-48a5-afd8-fb057a1d18fb","Ozark Inn & Suites","1711 W Commercial St, Ozark, AR 72949","1711 W COMMERCIAL ST, OZARK, AR, 72949","","35.488852000744,-93.842503931511","","in-state","census-manual-review","",""
"9eaf0102-674a-4c29-a360-b2de6807e4f1","Pilot Travel Center #424 (Ocala, 4032 Hwy 326)","4032 W Highway 326, Ocala, FL 34482","4032 CO RD 326, OCALA, FL, 34475","","29.266821770397,-82.189487317696","","in-state","census-manual-review","",""
"351caca3-836f-49e4-be14-a0eeb416a4b3","Blue Beacon Truck Wash of Corbin","373 W Cumberland Gap Pkwy, Corbin, KY 40701","","","","","n/a","census-no-match","",""
"5f922ea7-ad01-4fff-aa2e-33a9d2cf1177","Love's Travel Stop #330","110 Fast Ln, Baxter, TN 38544","","","","","n/a","census-no-match","",""
"b2b47835-26cd-4b73-9b81-aeb562872970","CAT Scale — Pilot Travel Center (Flying J #722), Knoxville (Watt Road)","800 Watt Rd, Knoxville, TN 37932","800 N WATT RD, KNOXVILLE, TN, 37934","","35.880008922388,-84.237284144352","","in-state","census-manual-review","",""
"e8bfa090-96d9-4462-99e7-72f277dce27b","Twice Daily / Daily's #6603 (Goodlettsville)","150 Long Hollow Pike, Goodlettsville, TN 37072","150 LONG HOLLOW PIKE, GOODLETTSVILLE, TN, 37072","","36.322966312866,-86.708480431069","","in-state","census-manual-review","",""
"bb259141-976d-43b2-969f-e7087797dfd5","BIR Travel Plaza","1217 Deep Springs Rd, Dandridge, TN 37725","1217 DEEP SPRINGS RD, DANDRIDGE, TN, 37725","","36.002886938642,-83.526491003792","","in-state","census-manual-review","",""
"103d2a5b-3b82-4062-b665-c34a02e55421","Truck Parking Club - 693 Karen Dr, Ringgold","693 Karen Dr, Ringgold, GA 30736","693 KAREN DR, RINGGOLD, GA, 30736","","34.967899673335,-85.209162312268","","in-state","census-manual-review","",""
"356e1901-c5fb-4252-97bc-9ff2b5b86935","Indy South Travel Plaza (Phillips 66)","65 W Main St, Greenwood, IN 46143","65 MAIN ST W, GREENWOOD, IN, 46142","","39.61365815338,-86.107114082041","","in-state","census-manual-review","",""
"6fcf0410-53d1-44e8-afa9-db8080d9b50a","CAT Scale — Palmetto Truck Plaza, Hialeah Gardens","9101 W Okeechobee Rd, Hialeah Gardens, FL 33016","9101 W OKEECHOBEE RD, HIALEAH GARDENS, FL, 33016","","25.863599113771,-80.334517469083","","in-state","census-manual-review","",""
"fbdfb874-d81b-428b-9a4f-16a1d8d85935","EZ Storage & Parking (Truck Parking Club)","2707 S Arkansas Ave, Russellville, AR 72802","2707 S ARKANSAS AVE, RUSSELLVILLE, AR, 72802","","35.256093919952,-93.133193490604","","in-state","census-manual-review","",""
"b329619c-5f8f-4cdc-97f9-71cc089f535d","Miller-Motte CDL Training (Fayetteville)","3725 Ramsey St, Fayetteville, NC 28311","3725 RAMSEY ST, FAYETTEVILLE, NC, 28311","","35.111040662176,-78.879374996861","","in-state","census-manual-review","",""
"b60e869c-5742-40c5-b837-efc9577a6153","Love's Travel Stop #905","416 Village Avenue, Beaverdam, OH 45808","","","","","n/a","census-no-match","",""
"894798c3-0460-4016-b5a1-ca4505143ee5","Pilot Travel Center #92 (Ocala)","4255 NW Highway 326, Ocala, FL 34482","4255 CO RD 326, OCALA, FL, 34482","","29.267063285242,-82.191806580668","","in-state","census-manual-review","",""
"c01c6383-b1bb-4f29-815a-a9781159e490","Comfort Inn Asheville East-Blue Ridge Pkwy Access","1435 Tunnel Rd, Asheville, NC 28805","1435 TUNNEL RD, ASHEVILLE, NC, 28805","","35.584228073143,-82.462244898169","","in-state","census-manual-review","",""
"32eb0641-192c-492f-9b89-cd3b90bfd871","Goodyear Commercial Tire & Service Centers #402","800 Martin Luther King Dr #2, West Memphis, AR 72301","800 MARTIN LUTHER KING JR DR, WEST MEMPHIS, AR, 72301","","35.153718414176,-90.137692776598","","in-state","census-manual-review","",""
"6cd2a291-3ad1-4b4c-9bd1-fcad6df3b8e4","East Tennessee Truck & Trailer Repair","2600 Middlebrook Pike, Knoxville, TN 37921","2600 MIDDLEBROOK PIKE, KNOXVILLE, TN, 37921","","35.963598550439,-83.953623323563","","in-state","census-manual-review","",""
"7f70f558-89b5-4209-9bc2-2251ff1b4b04","Love's Truck Wash - Fort Pierce","7150 Okeechobee Rd, Fort Pierce, FL 34945","7150 OKEECHOBEE RD, FORT PIERCE, FL, 34945","","27.413135402802,-80.397626326934","","in-state","census-manual-review","",""
"cef1fa71-2479-4bb1-acda-36bd95b418b5","Performance Truck Tire, Inc.","4035 23rd Ave SW, Naples, FL 34116","4035 23RD AVE SW, NAPLES, FL, 34116","","26.186513655088,-81.687823430389","","in-state","census-manual-review","",""
"ad67dd4a-685b-4d62-be05-0b97f31c8e5f","Love's Travel Stop #316","1657 N US Highway 1, Ormond Beach, FL 32174","1657 US HWY 1, ORMOND BEACH, FL, 32174","","29.338627641005,-81.134636252311","","in-state","census-manual-review","",""
"03cfac83-ce8b-457e-98e6-26265c60d3b4","Love's Truck Wash - Hazen","3404 Highway 63 N, Hazen, AR 72064","","","","","n/a","census-no-match","",""
"f6404302-7971-4884-8f37-82f098913d65","Love's Travel Stop #306","1058 Deep Springs Rd, Dandridge, TN 37725","1058 DEEP SPRINGS RD, DANDRIDGE, TN, 37725","","36.011284872147,-83.532369034882","","in-state","census-manual-review","",""
"64df8068-a463-497f-8070-1b0e238de908","Morgan Shell Truck Stop","20515 Hwy 365 N, North Little Rock, AR","20515 STATE HWY 365, NORTH LITTLE ROCK, AR, 72113","","34.884338929459,-92.382118775905","","in-state","census-manual-review","",""
"3b1af415-b8bf-4ca7-85f5-a726b332c3ea","Truck Parking Club - Monterey (Industrial Drive)","816 Industrial Dr, Monterey, TN 38574","816 INDUSTRIAL DR, MONTEREY, TN, 38574","","36.137114022141,-85.263417993059","","in-state","census-manual-review","",""
"4e347a10-336f-40d4-9ef0-e48a91eca38a","CMJ Truck Wash","433 Grange Rd, Port Wentworth, GA 31407","433 GRANGE RD, PORT WENTWORTH, GA, 31407","","32.136181844846,-81.167818344022","","in-state","census-manual-review","",""
"a5c289a1-177f-479f-9e18-84571c3d8190","Love's Travel Stop #790","401 Buff Blvd, Summerton, SC 29148","401 BUFF BLVD, SUMMERTON, SC, 29148","","33.592474370341,-80.356655150397","","in-state","census-manual-review","",""
"07d998a5-79fa-4b95-b63f-7bbeb29ca62e","Pilot Travel Center #406","9211 Lewisburg Highway, Cornersville, TN 37047","9211 LEWISBURG HWY, CORNERSVILLE, TN, 37047","","35.304676143923,-86.884102253998","","in-state","census-manual-review","",""
"0e24e007-db84-40db-bfc1-222e5d0eebad","Truck Wash at Jack's Truck Stop","1639 County Road 437, Cullman, AL 35055","1639 CO RD 437, CULLMAN, AL, 35055","","34.116210315533,-86.863121166304","","in-state","census-manual-review","",""
"eec1d852-2b50-47f7-a59e-b1238f1ace2d","TA Florence","7777 Burlington Pike, Florence, KY 41042","7777 BURLINGTON PIKE, FLORENCE, KY, 41042","","39.000875329836,-84.644968575034","","in-state","census-manual-review","",""
"8bdb3077-44fb-4228-8ae3-6328fa661a28","CAT Scale at Pilot Travel Center (Good Hope)","1600 County Road 437, Good Hope, AL 35055","1600 CO RD 437, GOOD HOPE, AL, 35055","","34.116397506022,-86.863111771642","","in-state","census-manual-review","",""
"431362ab-4fef-4f4f-bfb1-5a6b46b0ceec","Truck Parking Club - 325 U.S. Hwy 70 SW, Hickory","325 U.S. Hwy 70 SW, Hickory, NC 28602","325 US HWY 70, HICKORY, NC, 28602","","35.717269081808,-81.340808630701","","in-state","census-manual-review","",""
"438c99e6-0991-48a1-8d0e-8bfe43b34700","Blue Beacon Truck Wash of Beaverdam","413 East Main Street, Beaverdam, OH 45808","413 E MAIN ST, BEAVERDAM, OH, 45808","","40.833174135339,-83.96669068634","","in-state","census-manual-review","",""
"ebb8ad22-3283-4fc6-9918-66a8ef8ef9dd","TA Express Stony Creek (former Davis Travel Center)","13306 St John Church Rd, Stony Creek, VA 23882","13306 ST JOHN CHURCH RD, STONY CREEK, VA, 23882","","36.978252286349,-77.395401532252","","in-state","census-manual-review","",""
"9ac45310-ac8c-4885-a5aa-ebf787c2f13a","Pilot Travel Center #4569","15976 Whyte Hardee Blvd, Hardeeville, SC 29927","","","","","n/a","census-no-match","",""
"f1e6af7b-d118-4bae-b8f0-5211efc8131e","CAT Scale at TA Baltimore South Jessup","7401 Assateague Drive, Jessup, MD 20794","7401 ASSATEAGUE DR, JESSUP, MD, 20794","","39.167517548761,-76.78408821128","","in-state","census-manual-review","",""
"9216c281-99ca-4b5f-8a8d-c5f5e952a769","Kentucky Weigh Station - I-75 Northbound (Scott County)","I-75 Northbound, Georgetown, KY 40324","","","","","n/a","census-no-match","",""
"f972d0f0-b603-4694-824f-36718afa596b","Jack's Truck Stop","1639 County Road 437, Cullman, AL 35055","1639 CO RD 437, CULLMAN, AL, 35055","","34.116210315533,-86.863121166304","","in-state","census-manual-review","",""
"cabfc0a1-1c23-4475-8fce-1e7f0322d438","CAT Scale at Love's Travel Stop #308","3308 Hwy 226 S, Marion, NC 28752","","","","","n/a","census-no-match","",""
"6179df3f-6f75-4755-b9ca-75e29976793e","Econo Lodge Athens I-75","1827 Holiday Drive, Athens, TN 37303","1827 HOLIDAY DR, ATHENS, TN, 37303","","35.466881076653,-84.644162017831","","in-state","census-manual-review","",""
"490090ee-0f38-4901-926b-2b8bc93ff390","Speedco - Love's Travel Stop #747, Sidney","2241 Fair Rd, Sidney, OH 45365","2241 FAIR RD, SIDNEY, OH, 45365","","40.266052769091,-84.188123805107","","in-state","census-manual-review","",""
"98a38aa5-c4ed-4534-b331-56b71a9a2edf","CAT Scale at Pilot Skippers","781 Moores Ferry Rd, Skippers, VA 23879","781 MOORES FERRY RD, SKIPPERS, VA, 23879","","36.606678087657,-77.559743977936","","in-state","census-manual-review","",""
"d4d6ed3b-3e72-4011-b0cc-29783bc21dd0","Pilot Travel Center #47","259 Cherry Blossom Way, Georgetown, KY 40324","259 CHERRY BLOSSOM WAY, GEORGETOWN, KY, 40324","","38.276936249956,-84.559682235407","","in-state","census-manual-review","",""
"f637c363-ed64-4c52-be7c-3bf5b7a32a90","Newark Toll Plaza Commercial Vehicle Enforcement","1200 Whitaker Rd, Newark, DE 19702","1200 WHITTAKER RD, NEWARK, DE, 19702","","39.644629146421,-75.763626793582","","in-state","census-manual-review","",""
"1f59471c-8952-4a0c-953a-1bf402096b87","Walter's Truck & Trailer Repair","410 Triport Rd, Georgetown, KY 40324","410 TRIPORT RD, GEORGETOWN, KY, 40324","","38.284480773641,-84.551452411137","","in-state","census-manual-review","",""
"7f5d9778-61ef-40e4-aebb-b4a61d36347f","CDL School Inc. - Jacksonville","5301 New Kings Rd, Jacksonville, FL 32209","5301 NEW KINGS RD, JACKSONVILLE, FL, 32209","","30.363520701681,-81.717712341345","","in-state","census-manual-review","",""
"ae8ba987-054f-4b07-afad-25d489af271c","Arkansas Valley TWA Truck Wash","121 Access Rd, Van Buren, AR 72956","121 ACCESS RD, VAN BUREN, AR, 72956","","35.462284296851,-94.358677724893","","in-state","census-manual-review","",""
"493f87f4-8dca-4681-9d42-1da6c4646855","Love's Travel Stop #470 (Jasper)","11459 SW 61st Way, Jasper, FL 32052","","","","","n/a","census-no-match","",""
"f273ca26-a9bf-42d4-b450-51abc0aee2fd","Fleet Tire Point S (Fleet Tire & Retreading)","300 S Arkansas Ave, Russellville, AR 72801","300 N ARKANSAS AVE, RUSSELLVILLE, AR, 72801","","35.279897919989,-93.133583580264","","in-state","census-manual-review","",""
"69637f6a-9573-47cb-acaf-7570d602a047","CAT Scale at Love's Travel Stop #796","1129 Smokey Mountain Lane, Newport, TN 37821","1129 SMOKEY MTN LN, NEWPORT, TN, 37821","","35.971234639283,-83.248144506167","","in-state","census-manual-review","",""
"d3f823ea-4432-474e-a5b1-795644e717c4","Days Inn & Suites by Wyndham Fort Pierce I-95","6485 Metal Dr, Fort Pierce, FL 34945","6485 METAL DR, FORT PIERCE, FL, 34945","","27.41207371578,-80.390959138081","","in-state","census-manual-review","",""
"8648fd08-4508-4342-b1f0-6c5d42d46f04","Comfort Suites West Memphis I-40 I-55","850 Stephen Blvd, West Memphis, AR 72301","850 STEPHENS BLVD, WEST MEMPHIS, AR, 72301","","35.162104890334,-90.174450127086","","in-state","census-manual-review","",""
"2149578a-d42a-49e8-a93a-a0744b2a14f6","King's Highway Shell","900 Kings Hwy, Port Charlotte, FL 33980","900 KINGS HWY, PORT CHARLOTTE, FL, 33980","","27.01653776228,-82.051539932438","","in-state","census-manual-review","",""
"63337a0c-f3e4-4af5-ae0c-ba30923c6f18","NEU CLARK 24 Hour Truck Stop","1201 Neubrecht Road, Lima, OH 45801","1201 NEUBRECHT RD, LIMA, OH, 45801","","40.755757455516,-84.080019548905","","in-state","census-manual-review","",""
"2e9b34a1-7c38-4a1d-92da-d2286d07976d","Quality Inn & Suites Florence - Cincinnati South","7928 Dream St, Florence, KY 41042","7928 DREAM ST, FLORENCE, KY, 41042","","38.987923631942,-84.640353658383","","in-state","census-manual-review","",""
"33dd16f0-9cfc-486e-822f-83fe6ecf8197","Blue Beacon Truck Wash #51 - Florence","3003 TV Rd, Florence, SC 29501","3003 TV RD, FLORENCE, SC, 29501","","34.266663966565,-79.730661676082","","in-state","census-manual-review","",""
"e5ee80df-6db5-453b-af75-f692371686dc","CAT Scale at Love's Ormond Beach","1657 N US Highway 1, Ormond Beach, FL 32174","1657 US HWY 1, ORMOND BEACH, FL, 32174","","29.338627641005,-81.134636252311","","in-state","census-manual-review","",""
"894b3ac4-90d0-4a5d-bd24-0bc534e4eaa8","Kentucky Weigh Station - I-75 Northbound (Laurel County)","I-75 Northbound, mile point 34 (Laurel County), London, KY","","","","","n/a","census-no-match","",""
"ea898a34-0781-4a97-8711-9930f4c0db53","Super 8 by Wyndham Marion NC","4281 US 221, Marion, NC 28752","4281 US HWY 221, MARION, NC, 28752","","35.640870723897,-81.985780862994","","in-state","census-manual-review","",""
"eb261064-e951-42c9-ba90-7f874986f354","Circle K (AMBEST)","10080 N US 31, Taylorsville, IN 47201","10080 US HWY 31, COLUMBUS, IN, 47201","","39.295523617932,-85.956648145843","","in-state","census-manual-review","",""
"72a21b70-6f02-439d-a737-1423eabc65f5","Admiral — Sault Ste. Marie (I-75 Business Spur)","4135 I-75 Business Spur, Sault Ste. Marie, MI 49783","","","","","n/a","census-rejected","",""
"d33bd5af-db05-4f0b-a829-7db826c27a96","Love's Travel Stop #236","11801 E I-40 (Galloway Rd), North Little Rock, AR 72117","","","","","n/a","census-no-match","",""
"c68400b5-2216-4061-901a-4044d44e19ab","CAT Scale at Love's Summerton","401 Buff Blvd, Summerton, SC 29148","401 BUFF BLVD, SUMMERTON, SC, 29148","","33.592474370341,-80.356655150397","","in-state","census-manual-review","",""
"270d9f77-5fe0-4907-a95c-c7d39f6b2756","CAT Scale at Fuel Mart #783","145 N Dowling St, Austin, IN 47102","145 N DOWLING ST, AUSTIN, IN, 47102","","38.743965837449,-85.822495130277","","in-state","census-manual-review","",""
"f1d25ee7-b8a2-467e-b842-07a3eb6be1f9","Arkansas Truck Center","7521 Alma Hwy, Alma, AR 72921","7521 ALMA HWY, ALMA, AR, 72921","","35.47334843782,-94.250658841389","","in-state","census-manual-review","",""
"a2881397-1a79-4517-be05-ad60362466c9","CAT Scale at Pilot Perryville","31 Heather Lane, Perryville, MD 21903","31 HEATHER LN, PERRYVILLE, MD, 21903","","39.588707104064,-76.065985735843","","in-state","census-manual-review","",""
"bb1157b5-7938-4625-b424-393303bcc31e","Days Inn by Wyndham Alma","250 N US Highway 71, Alma, AR 72921","","","","","n/a","census-no-match","",""
"d875c6d8-cf43-4d30-a76f-53bed4397cb3","Love's Travel Stop #415","7150 Okeechobee Rd, Fort Pierce, FL 34945","7150 OKEECHOBEE RD, FORT PIERCE, FL, 34945","","27.413135402802,-80.397626326934","","in-state","census-manual-review","",""
"ca06adc7-efad-41a5-9da7-e074fc99a452","Clays Ferry Travel Center","120 Carr Ln, Richmond, KY 40475","120 CARR LN, RICHMOND, KY, 40475","","37.882524232292,-84.334527524126","","in-state","census-manual-review","",""
